model,experiment,dataset,quantity,polymer_type,train_size,fold,split,rmse,mae,mse,n_samples,seed,metrics_path
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,0,test,182.6814379124606,130.96773119702326,33372.5077577642,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,0,train,62.56452732790731,45.889985142544056,3914.32007976446,300,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,0,val,178.5644746668406,129.2349122770361,31885.27161304476,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,1,test,188.18183928322762,133.85492871731174,35412.40463601851,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,1,train,56.85398244210844,41.22900894703092,3232.3753195275744,300,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,1,val,196.28698963856212,136.33524331388165,38528.582301368995,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,2,test,189.76015595337822,131.94319364270615,36008.91678745042,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,2,train,63.04704996437354,45.805457112964916,3974.930509210214,300,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,2,val,186.85008436389182,132.2664370883248,34912.95402679349,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,3,test,176.4785914315918,123.17024135792681,31144.69323367871,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,3,train,71.26669069969951,49.22014954957817,5078.941203286636,300,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,3,val,181.29542872827548,127.67221552327247,32868.032477769215,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,4,test,180.98854053056766,125.97358754023881,32756.851803384936,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,4,train,77.30741541069527,49.78293929432577,5976.436477481804,300,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,4,val,189.03292928422033,130.48303691062875,35733.44835377304,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,0,test,146.77827409787076,104.67389968848833,21543.86174714968,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,0,train,51.200305946360594,37.156582687724175,2621.4713290009277,1000,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,0,val,146.19612293377102,105.12411773562117,21373.30636086629,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,1,test,139.54610882376818,100.94868907685402,19473.116487854953,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,1,train,52.35239491507375,37.705295638183145,2740.77325334384,1000,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,1,val,144.33696352775166,102.4068430737581,20833.159040411512,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,2,test,139.7888020925023,100.09475447133686,19540.909190456772,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,2,train,48.203529959375814,34.17980305812604,2323.5803005444413,1000,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,2,val,137.09841651193722,100.05798177168045,18795.97581008062,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,3,test,137.6718784925697,98.8362030835817,18953.546127672875,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,3,train,51.20235911613226,36.576027195912054,2621.6815790573723,1000,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,3,val,137.03501378134703,98.23446223825955,18778.59500205397,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,4,test,136.1257502606898,98.50359436335138,18530.219884035694,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,4,train,52.10066587432189,36.987800034393224,2714.4793845477298,1000,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,4,val,140.87726955273166,100.19682049379607,19846.40507663302,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,0,test,113.30775610343728,82.6428824692268,12838.647593196029,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,0,train,42.068269710504055,30.37469244814509,1769.7393164357127,3000,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,0,val,116.8482456844859,84.51169383230405,13653.512519541977,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,1,test,113.52758724121244,83.51802069748102,12888.513064811103,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,1,train,44.03798321076157,31.551773078409663,1939.3439652713178,3000,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,1,val,122.00554494933424,85.2273044018034,14885.352998384018,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,2,test,117.10824959768237,83.99719752232161,13714.342123833074,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,2,train,41.55310425240071,30.57000537144592,1726.660473010882,3000,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,2,val,113.57222157810061,83.91583816103821,12898.649514185181,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,3,test,117.72828911286213,84.10846419159634,13859.950057441652,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,3,train,44.5824602544459,31.783185584934195,1987.595762339248,3000,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,3,val,116.35326744497316,83.45480410218302,13538.082845121451,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,4,test,108.71447617859548,79.27404104747292,11818.837330786404,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,4,train,43.991266299454054,31.36441870695659,1935.231510629482,3000,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,4,val,110.10343010670924,79.81100158229974,12122.765321263007,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,0,test,102.52020442837065,73.29150181731718,10510.392316034908,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,0,train,36.822530773318725,26.74700599416272,1355.8987725520044,10000,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,0,val,102.74518819956167,74.78550403025866,10556.573698163345,2780,42.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_00/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,1,test,98.80667326434174,72.72509200935916,9762.758681566385,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,1,train,37.644354969409264,27.29974389718814,1417.097461062888,10000,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,1,val,109.60585899937523,74.45250323411817,12013.444326990922,2780,43.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_01/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,2,test,100.00181762125652,72.68662096164458,10000.363527555051,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,2,train,36.41994042553024,26.359985623119645,1326.4120605991718,10000,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,2,val,98.18417132046007,72.55051014622217,9640.131497885453,2780,44.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_02/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,3,test,100.46792652740534,70.54860809250212,10093.804260716119,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,3,train,36.61322429860373,26.766754003915388,1340.5281935398666,10000,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,3,val,99.2790243630455,70.28017776750448,9856.32467847818,2780,45.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_03/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,4,test,97.58171488395662,70.52264205942086,9522.191079693801,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,4,train,37.28516243304494,26.854539237213082,1390.1833376585455,10000,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_04/metrics.json
RDKit_RF,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,10000,4,val,99.52717403541072,72.38721413808024,9905.658371474934,2780,46.0,Models/RDKit_RF/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_10000/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,0,test,270.44158206335726,203.2474716076748,73138.64930893159,2780,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,0,train,145.41124706969686,114.33686808268229,21144.43077436442,300,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,0,val,261.106322722057,199.24654769348584,68176.51176543496,2780,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,1,test,251.69133676858988,196.30160425858531,63348.52900435972,2780,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,1,train,137.4940668788985,109.88964436848958,18904.618426899015,300,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,1,val,258.3051316173433,197.32729667828238,66721.54101985306,2780,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,2,test,267.12076538139485,206.73034764571156,71353.5032979422,2780,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,2,train,137.9668456495871,108.51857259114583,19034.850498496988,300,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,2,val,272.10956048709147,208.53459788809576,74043.6129084781,2780,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,3,test,288.57051604147625,214.5289632673744,83272.9427284439,2780,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,3,train,142.21668230422756,111.3913700358073,20225.58472562159,300,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,3,val,286.32301397480074,213.34623470169177,81980.86833161395,2780,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,4,test,279.32039300178405,216.96262158730048,78019.8819466711,2780,46.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,4,train,137.57687345297342,106.93817830403646,18927.396109095465,300,46.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,300,4,val,279.5210576905872,212.331388624452,78132.0216924646,2780,46.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_300/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,0,test,191.51612778167438,142.50472012526697,36678.42720048663,2780,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,0,train,95.76588690139582,73.54266369628907,9171.105094010934,1000,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,0,val,186.1338120443213,143.47907174748482,34645.795986150726,2780,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,1,test,189.48823764152885,145.67764211970268,35905.792204492514,2780,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,1,train,100.03517638020222,75.21374340820313,10007.036513418168,1000,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,1,val,191.5514794082429,145.92521173490894,36691.9692634865,2780,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,2,test,201.09391109293273,152.53314634913164,40438.76107865234,2780,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,2,train,98.92246426549464,78.49894116210938,9785.653936358065,1000,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,2,val,195.9902913313974,149.3886642785381,38412.194296166024,2780,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,3,test,191.11635694564143,144.7664893280688,36525.46189217382,2780,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,3,train,100.02126011378347,75.59079089355468,10004.252474749133,1000,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,3,val,187.65742339846952,141.7140195119295,35215.30855655245,2780,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,4,test,187.0687284348324,144.90788842070876,34994.70915822507,2780,46.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,4,train,93.4958771254383,71.61564404296875,8741.479039455056,1000,46.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,1000,4,val,196.81168467973467,149.53217149912882,38734.839226475306,2780,46.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_1000/fold_04/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,0,test,144.59283385545413,111.14645521863758,20907.087602350963,2780,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,0,train,79.90222241232996,60.934212524414065,6384.365146429444,3000,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,0,val,144.1416116750456,111.42910257243425,20776.80421627964,2780,42.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_00/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,1,test,146.6026457766187,113.75504967120054,21492.335748704732,2780,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,1,train,77.4073750856472,59.19275130208333,5991.901717650076,3000,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,1,val,149.18336927230933,115.06414847614096,22255.677667438213,2780,43.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_01/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,2,test,148.23948540364725,111.84435521407093,21974.945032738146,2780,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,2,train,78.86449194028033,61.442343139648436,6219.6080889985415,3000,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,2,val,150.43998710037624,114.66607406945538,22632.18971876137,2780,44.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_02/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,3,test,149.32873697593118,114.99922814677946,22299.07168682684,2780,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_03/metrics.json
polyBERT,MD_5000/Cp/alternating_Cp/seed_42,MD_5000,Cp,alternating,3000,3,train,80.22208435925809,61.28910233561198,6435.582818943923,3000,45.0,Models/polyBERT/scaling_results/MD_5000/Cp/alternating_Cp/seed_42/train_3000/fold_03/metrics.json
